title|media|date|desc
Ex-diretor da Petrobras faz acordo com CVM por recuo no ...|Consultor Jurídico|02/07/2020|O ex-diretor de Relações com Investidores da Petrobras Rafael Salvador  Grisolia firmou acordo com a Comissão de Valores Mobiliários (CVM) para  encerrar...
Petrobras almeja redução de seu quadro de funcionários, de 46.600 para 30.000|CPG Click Petroleo e Gas|02/07/2020|De acordo com o presidente da Petrobras, Roberto Castello Branco, a meta é  um quadro pessoal bem mais enxuto. Redução do quadro de funcionários.
Pandemia derruba produção de petróleo em maio|Agência Brasil|02/07/2020|“Os campos operados pela Petrobras foram responsáveis por 94,9% do petróleo  e do gás natural produzidos no Brasil. Porém, os campos com participação...
FBI atuou na Lava Jato quando os focos da operação eram Petrobras e Odebrecht|Carta Capital|02/07/2020|Em 2018, a Petrobras aceitou pagar a maior multa cobrada de uma empresa  pelo Departamento de Justiça americano: US$ 1,78 bilhão.
Elfe ganha mais três contratos com a Petrobras na UO-RIO, UO-BA e limpeza industrial|CPG Click Petroleo e Gas|02/07/2020|E é com imenso prazer que anunciamos a conquista de três novos contratos  junto a Petrobrás no mês de Junho de 2020; UO-Rio lote A, Limpeza  Industrial e UOBA.
Portugal se aproxima de acordo para assumir controle da TAP, dizem fontes|Money Times|02/07/2020|Comprar ou vender? Mercado vê riscos políticos que podem afetar ação da  Petrobras. Leia mais sobre: Ações, Azul,...
União Europeia quer apresentar meta climática mais rigorosa em outubro|Money Times|02/07/2020|... saiba como receber · Petrobras (PETR4): B3 suspende negociações das  ações · Melhor e mais barata que SulAmérica (SULA11): conheça a ação de  seguradora...
Executivo da Camargo Corrêa e ex-gestores do Petros viram ...|Poder360|02/07/2020|Fachada da sede da Petrobras, controladora do fundo Petros Sabrina Freire  02.jul.2020 (quinta-feira) - 18h13. O juiz Vallisney de Souza Oliveira,...
Boeing prepara aposentadoria de 747 para encerrar era dos jumbos|Money Times|02/07/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, não há mais · Celulose é o novo minério de ferro?
WEG começa a quinta-feira com ganhos após aquisição da startup BirminD|SpaceMoney|02/07/2020|Ibovespa sobe 2,1%, aos 100 mil pts., com Petrobras (PETR4) e Vale (VALE3);  dólar cai 0,4%, R$ 5,22. 15h10 - 27 Jun 2022 · [OGF - VIP - SPACENOW  DESKTOP]...
Petrobras tem adesão de 22% dos funcionários a programas de demissão voluntária|O Globo|03/07/2020|RIO — A Petrobras obteve a adesão de 10.082 funcionários a seus Programas  de Desligamentos Voluntários (PDVs) e Programa de Aposentadoria Incentivada  (PAI),...
Petrobras inicia processo para venda da Petrobras Biocombustível|G1|03/07/2020|A Petrobras divulgou nesta sexta-feira (3) o início do processo para a  venda integral da subsidiária Petrobras Biocumbustível S.A. (PBIO),  incluindo três...
Petrobras considera unidades de liquefação em mar para escoar gás do pré-sal|Money Times|03/07/2020|Atualmente, a Petrobras depende de gasodutos “offshore” para transportar  gás natural para a costa, onde é processado.
Entre a política e o vírus|ISTOÉ DINHEIRO|03/07/2020|Presidente da Petrobras explica planos da companhia após trimestre de  prejuízo de R$ 48,5 bilhões. Crédito: Mauro Pimentel. BLINDAGEM Roberto  Castello Branco...
Congresso Nacional tenta impedir venda de refinarias da Petrobras|Click Petróleo e Gás|03/07/2020|No pedido, as mesas legislativas argumentaram que a eventual venda das  unidades da Petrobras iria contra uma decisão anterior da própria corte em  2019.
Preço da gasolina cai durante a pandemia e fica 13% mais baixo em 2020|Folha|03/07/2020|Na última quarta (1º), a Petrobras anunciou nova elevação nos preços da  gasolina e do diesel a partir desta quinta (2), no que foi o sétimo aumento  seguido...
Governo destinará R$ 500 milhões para proteger mata nativa da Amazônia|Diário do Poder|03/07/2020|Lucro abusivo da Petrobras é de meio bilhão por dia · Diário do Poder. Novo  ministro define privatização da Petrobras como prioridade.
Entenda o que propõe o projeto contra fake news|Poder360|03/07/2020|Brasil registra 50.272 casos e 96 mortes por covid em 24h · Ações da  Petrobras voltam a subir e Ibovespa fica estável · Petrobras teve o 2º  maior lucro...
Exame da ‘ficha’ adiou para segunda-feira o anúncio de Feder na Educação|Diário do Poder|03/07/2020|Diário do Poder. Dá para alterar a política de usura na Petrobras · Diário  do Poder ... Diário do Poder. Lucro abusivo da Petrobras é de meio bilhão  por dia.
4 ações brasileiras estão entre as melhores do mundo, e podem render até 87%|Money Times|03/07/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  ... Dividendos, Petrobras (PETR4), Vale (VALE3) e outros destaques em  Comprar ou...
MAIS LIDAS: Os 10 anos bem vividos da Tesla na bolsa|Seu Dinheiro|04/07/2020|'JULGAMENTO' DA PETROBRAS? Descubra se a estatal é culpada pela explosão  nos preços dos combustíveis. Menu.
Caixa alerta para rombo no FGTS com ajuda a aéreas|Seu Dinheiro|04/07/2020|GAME OVER para Petrobras? Clique aqui e descubra 2 ações que 'vencem' a  estatal. Menu.
Fabricante de tratores AGCO acelera produção após paralisações|Money Times|04/07/2020|... saiba como receber · Petrobras (PETR4): B3 suspende negociações das  ações · Melhor e mais barata que SulAmérica (SULA11): conheça a ação de  seguradora...
"Capital e Mercado: Paulo Herrmann | Band"|Band|04/07/2020|Capital e Mercado: Paulo Herrmann · Últimos vídeos · Ações da Petrobras têm  dia de recuperação após tombo · Entrevista com procuradora agredida em  Registro (SP)...
Agência Nacional do Petróleo publica informações sobre evolução do setor de óleo e gás no Brasil e no mundo em 2019|CPG Click Petroleo e Gas|04/07/2020|Pré-sal – Petrobras avança na exploração do maior campo do mundo, o campo.  O que se espera é que, até 2030, o campo de Búzios produza 2 milhões de  barris de...
Ticket e iFood firmam parceria para pagamentos online de refeições via delivery|Money Times|04/07/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Para Philip Morris, cigarro começará a desaparecer em uma década|Money Times|04/07/2020|Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas, não há mais · Gasolina e etanol têm primeira queda de preço depois  de três...
Quem são os agentes do FBI que atuaram na Lava Jato|Carta Capital|04/07/2020|Em 2018, a Petrobras aceitou pagar a maior multa cobrada de uma empresa  pelo Departamento de Justiça americano: US$ 1,78 bilhão.
Rudy Gobert revela dificuldades para recuperar sua imagem ...|ISTOÉ Independente|04/07/2020|Conselho aprova Caio de Andrade para presidência da Petrobras ... Ibovespa  flerta com 101 mil pontos apoiado em Vale e Petrobras.
Pedro Guimarães: “Oito entre dez adultos recebem benefício do governo”|VEJA|04/07/2020|O presidente da República já disse claramente que não há, nem de perto, uma  discussão de privatização do Banco do Brasil, da Caixa ou da Petrobras.
CEO da Diesel mira sucesso dos anos 90 com marca mais enxuta|Money Times|05/07/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Para que a Lojas Americanas precisa de R$ 7 bilhões?|Money Times|05/07/2020|A alternativa ao papel da Petrobras (PETR4) que pode disparar 183% · 12  fundos imobiliários de CRIs com dividendos de até 20% para você comprar  agora,...
Brasil ultrapassa marca de 1,6 milhão de casos de Covid-19; mortes beiram 65 mil|Money Times|05/07/2020|... com 530.656 vítimas fatais. Leia também: Petrobras · Quem é Fernando  Borges, novo presidente interino da Petrobras · Petrobras · Carteira  Recomendada.
Carro bomba: 6 modelos que 'explodiram' por erro do fabricante|AutoPapo|05/07/2020|... como isso é um problema que é já dá Petrobrás não podíamos resolver  esse problema. E o câmbio era um simples fato que na China é um país frio e  no...
Brasil terá nova gasolina a partir de agosto; Petrobras diz que combustível será mais caro, mas deixará veículos mais econômicos|Autoesporte|06/07/2020|"Por outro lado, o litro da gasolina ficará mais caro, de acordo com a  Petrobras. Ainda não há uma estimativa de qual será o aumento. ""Em termos  finais de custo,..."
Saipem firma contrato de fornecimento de US$ 325 milhões com a Petrobras|Valor Econômico|06/07/2020|A Saipem arrematou contrato para fornecer um sistema submarino de “riser”  rígido para o projeto da Petrobras no campo de Búzios, no pré-sal da Bacia  de...
Governo diz que venda de refinarias da Petrobras não ...|Poder360|06/07/2020|Uma decisão do Supremo pró-Congresso pode fragilizar o governo, mas  sobretudo a política liberal do ministro da Economia, Paulo Guedes. A  Petrobras quer se...
Petrobras desiste do projeto eólica offshore no Rio Grande do Norte|Click Petróleo e Gás|06/07/2020|Petrobras decidiu pela suspensão do projeto piloto para geração de energia  eólica offshore no Campo de Ubarana, localizado na Bacia Potiguar, literol  do Rio...
(PETR4), (VALE3) e (VVAR3) são ações mais negociadas na ...|E-Investidor|06/07/2020|Os três grandes responsáveis por puxar as negociações foram os papéis da  Petrobras (PETR4), Vale (VALE3) e Viavarejo (VVAR3), com volume financeiro  médio...
Aker Solutions conclui seu maior projeto de árvores submarinas no Brasil|CPG Click Petroleo e Gas|06/07/2020|O projeto desenvolvido pela Aker foi entregue a Petrobras, para a  exploração do pré-sal. A Aker Solutions, empresa norueguesa, entregou o  último dos 60...
Guedes mira em quatro privatizações e reforma tributária neste ano|VEJA|06/07/2020|Os técnicos que representam os presidentes das duas Casas, Rodrigo Maia  (DEM-RJ) e Davi Alcolumbre (DEM-AP), argumentam que empresas como a  Petrobras tem...
Mercado financeiro prevê queda da economia em 6,5% este ano|Diário do Poder|06/07/2020|Diário do Poder. Lucro abusivo da Petrobras é de meio bilhão por dia ·  Diário do Poder ... Diário do Poder. Dá para alterar a política de usura na  Petrobras.
Preço do gás dispara em Rondônia; aumento em julho já é de 3,35%|G1|06/07/2020|Alta do gás acontece após reajuste na Petrobras. Por G1 RO. 06/07/2020  11h34 Atualizado há um ano...
Área plantada de trigo argentino na safra 2020/21 pode cair 1 ...|ISTOÉ DINHEIRO|06/07/2020|Petrobras aprova Andrade como conselheiro e CEO ... Correção: Conselho da  Petrobras aprova Paes de Andrade presidente da empresa. Economia 13:58...
Privatização da Petrobras, o barco de Teseu e o desvio de ...|Consultor Jurídico|07/07/2020|Ou seja, a Petrobras está criando novas empresas subsidiárias com a  finalidade apenas de vender seus ativos, em absoluto desalinho com o art.  64 da Lei do...
Petrobras inicia desativação da plataforma P-12, na Bacia de Campos|Valor Investe|07/07/2020|Petrobras inicia desativação da plataforma P-12, na Bacia de Campos. De  acordo com o plano estratégico da companhia para 2020-2024, 18 plataformas  de produção...
Petrobras aumenta preço da gasolina nas refinarias pela 8ª ...|Paraná Portal|07/07/2020|Não haverá reajuste no preço do diesel, que já subiu quatro vezes desde  maio. A política de preços da Petrobras acompanha as cotações  internacionais dos...
Vazamentos de óleo da Petrobras aumentaram 2157% em ...|Ambiência|07/07/2020|O relatório anual de sustentabilidade da Petrobras informa que os  vazamentos de óleo e derivados saltaram de 18,4 m³ em 2018 para 415,3 m³ em  2019.
Venda direta de etanol, como quer Bolsonaro, é viável e fará preço cair?|UOL Economia|07/07/2020|Por que existe a figura do distribuidor? Se não existisse, a venda de  petróleo e gasolina seria um monopólio no Brasil: a Petrobras teria a  produção, a...
Dallagnol: Proposta de criar fundação com dinheiro da Lava Jato foi um erro|UOL Notícias|07/07/2020|"Posteriormente, o STF (Supremo Tribunal Federal) também rejeitou a  proposta. ""Esse acordo (entre Petrobras e Justiça dos EUA) previa que se  houvesse uma ação..."
Americana Oil Group quer investir US$ 2 bi para construir seis ...|BiodieselBR.com|07/07/2020|A Petrobras pretende vender oito de suas principais refinarias, com uma  capacidade total de processar 1,1 milhão de barris por dia. Com isso, a  participação da...
Novo modelo de governança permite que estatais cumpram ...|Poder360|07/07/2020|Fachada da Petrobras, no Rio: sociedade se beneficiaria de boa  administração das empresas estatais Eduardo Araújo Jorge e Bernardo Souza  Barbosa 07.jul.2020...
Tesla ganha novo rival gigante: Sunrun irá comprar a Vivint Solar|SpaceMoney|07/07/2020|Ibovespa cai 0,2%, na contramão de NY e com Petrobras (PETR4) no radar;  dólar recua 0,6%, a R$ 5,15. 17h18 - 21 Jun 2022 · [OGF - VIP - SPACENOW  DESKTOP]...
Acidente ou sabotagem? O que aconteceu no complexo ...|ISTOÉ DINHEIRO|07/07/2020|Petrobras nomeia Fernando Borges como presidente interino · Negócios 12:06.  Petrobras nomeia Fernando Borges como presidente interino.
Mesmo com o Congresso contra, Governo defende venda de refinarias pela Petrobras|Click Petróleo e Gás|08/07/2020|Governo defende venda de refinarias da Petrobras, após Congresso pedir  bloqueio de privatizações ao STF. Na última semana, técnicos do Legislativo  entraram...
Petrobras Contratará Maior Plataforma do Brasil em Búzios|The Capital Advisor|08/07/2020|Petrobras Contratará Maior Plataforma do Brasil em Búzios. A estatal  planeja abrir competição em modelo de arrendamento, até o fim de agosto,  disseram as fontes...
Atenção! Valor da gasolina sobe 5% a partir desta quarta-feira ...|FDR|08/07/2020|Nesta terça-feira (7), a Petrobras anunciou que vai acontecer um reajuste  de cerca de 5% na gasolina a partir do dia 8 de junho. Na ocasião, também  foi...
Rodolfo Landim, presidente do Flamengo, é sondado para ...|Poder360|08/07/2020|Entrou para a Petrobras em 1980 e lá ficou por 26 anos. É uma das maiores  autoridades no Brasil sobre o setor de óleo e gás. publicidade. publicidade.
Base Industrial Defesa - Comunicado - Indício de ...|DefesaNet|08/07/2020|Apesar de reportada pela Petrobras a expectativa de retomada do refino da  ... que envolveram a ANP (Agência Nacional do Petróleo), Petrobras e  CENIPA,...
Smart Fit encerra junho com 60 academias abertas|Money Times|08/07/2020|Petrobras (PETR3:PETR4) salta mais de 6%; o que motiva a alta das ações  nesta segunda? Leia mais sobre: Coronavírus, Empresas, Franquias, Smart  Fit. Última...
A dupla pandemia da banana: a sanitária que derruba o consumo e a da oferta de safra|Money Times|08/07/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Aço na China avança com demanda e estoque baixo; minério de ferro também sobe|Money Times|08/07/2020|Comprar ou vender? Mercado vê riscos políticos que podem afetar ação da  Petrobras. Leia mais sobre: Aço, Bolsa,...
CNJ apura se juiz feriu a ética ao se dizer ‘frustrado’ por sair do caso da ‘rachadinha’|Diário do Poder|08/07/2020|Lucro abusivo da Petrobras é de meio bilhão por dia · Diário do Poder. Novo  ministro define privatização da Petrobras como prioridade · Diário do  Poder...
Gigantes como Coca-Cola apoiam fundo para restaurantes dos EUA|Money Times|08/07/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  ... Dividendos, Petrobras (PETR4), Vale (VALE3) e outros destaques em  Comprar ou...
Ouro Preto compra operação de campos em águas rasas da ...|EPBR|09/07/2020|A Petrobras informou nesta quinta (9/7) que fechou com a Ouro Preto Óleo e  Gás, por US$ 1,5 milhão, a venda de sua participação de 65% nos campos de  Pescada...
Mubadala faz melhor proposta pela compra de refinaria da ...|EPBR|09/07/2020|A Petrobras vai vender junto com a RLAM 669 km de dutos que integram a rede  da refinaria, incluindo oleodutos curtos (Becan 6”, Becan 8”, e 21  Oleodutos de...
Petrobras recua com queda no preço do petróleo; Replan tem recorde de produção|SpaceMoney|09/07/2020|Por Gabriel Codas - Investing.com - Em dia de queda nos preços do petróleo,  com a piora do cenário externo, as ações da Petrobras (SA:PETR4) são  negociadas...
TechnipFMC inicia neste semestre a fabricação das linhas de dutos rígidos do campo de Mero 1, da Petrobras|CPG Click Petroleo e Gas|09/07/2020|As linhas de dutos rígidos do campo de Mero 1, da Petrobras para a sua  planta no Porto do Açu, no Rio de Janeiro, começará a ser fabricada pela  petroleira...
Japonesa K Line firma acordo com Yinson e Sumitomo e adere ao projeto de FPSO para a Petrobras em Marlim 2|Click Petróleo e Gás|09/07/2020|K Line participará do projeto do FPSO que irá operar em Marlim 2 para a  Petrobras, com vistas à expansão dos negócios com Yinson e Sumitomo.
Empresas estatais lucraram R$ 109,1 bilhões em 2019, alta ...|Poder360|09/07/2020|Os maiores lucros foram os dos grupos Petrobras e Caixa, que juntos  representaram 57% do total apurado. Os grupos do setor financeiro  apresentaram lucro de R$...
Disputa por terminal de GNL na Bahia tem dez empresas pré ...|EPBR|09/07/2020|A Petrobras pré-qualificou dez empresas para o arrendamento do terminal de  GNL de Salvador, na Bahia. Estão na disputa petroleiras, distribuidoras e...
Aviação geral em alerta após problema com gasolina importada pelo Brasil|AEROIN|09/07/2020|... em 2018 a Petrobras interrompeu a produção de gasolina de aviação em  território ... Distribuidoras e Petrobras, em diferentes pontos de  amostragem,...
OCDE vê sinais de melhora na economia global|TradeMap|09/07/2020|Fachada de prédio da Petrobras ... e perde os 100 mil pontos em dia de  ressaca “atrasada” e crise na Petrobras (PETR4) ... Fachada de prédio da  Petrobras...
Operação Capim Fértil combate fraudes previdenciárias de R$ 4 milhões na Paraíba|Diário do Poder|09/07/2020|Petrobras: lucros rendem até R$31 milhões a diretores ... Ministro de Minas  e Energia volta a defender privatização da Petrobras.
Liminar obriga Petrobras a arcar com custos de home office dos funcionários|Valor Investe|10/07/2020|Petrobras deve assumir todos os custos com equipamentos de informática,  pacotes de dados e energia elétrica necessários ao regular desempenho do...
Petrobras assina contrato de venda de participação na Bambuí para Turdus Participações|Valor Investe|10/07/2020|A Petrobras assinou a venda da participação da sua subsidiária Petrobras  Biocombustível (PBIO) de 8,40% na empresa Bambuí Bioenergia para a Turdus...
Empresas ligadas à Noruega têm interesse em campo da Petrobras, dizem fontes|Época Negócios|10/07/2020|A BW Offshore, da Noruega, e a DBO Energy estão entre as empresas  interessadas no cluster de campos de petróleo Golfinho, da Petrobras,  disseram duas fontes,...
Petrobras resgatou este ano 3.084 pinguins nas praias brasileiras|ACritica.NET|10/07/2020|O Projeto de Monitoramento de Praias (PMP), criado pela Petrobras em 2009  para atendimento de condicionantes ambientais de atividades de exploração  e...
Mubadala faz melhor oferta e ganha exclusividade para negociar compra de refinaria da Petrobras|O Globo|10/07/2020|Mubadala faz melhor oferta e ganha exclusividade para negociar compra de  refinaria da Petrobras. Fundo árabe venceu disputa com grupo indiano Essar  por unidade...
Ouro Preto Óleo e Gás compra campos de petróleo da Petrobras da Bacia Potiguar no RN|CPG Click Petroleo e Gas|10/07/2020|Petrobras também pôs à venda no RN, em águas rasas do offshore Potiguar, os  campos de Ubarana, Cioba, Oeste de Ubarana, Agulha. A Petrobras informou em  fato...
SE sugere que campos de Piranema sejam ofertados a outras ...|Infonet|10/07/2020|A Petrobras afirmou seu intuito de proceder a desmobilização da unidade  flutuante de armazenamento e transferência (FPSO) contratada com a Teekay  Offshore, com...
Gasolina sobe e volta ao mesmo patamar de antes da pandemia|Correio do Estado|10/07/2020|A Petrobras informou às distribuidoras aumento de 5% da gasolina a partir  do dia 8 nas suas refinarias. Foi a oitava elevação seguida desde o início  de maio...
Navio-tanque Eagle Paulinia se junta à frota da AET para afretamento pela Petrobras|CPG Click Petroleo e Gas|10/07/2020|Mais um navio-tanque que junta-se à frota da AET para afretamento pela  Petrobras para operar em águas nacionais, dessa vez é o Eagle Paulinia.
Retirada do nome de Aureliano Chaves da termelétrica de Ibirité causa polêmica|Estado de Minas|10/07/2020|Segundo a Petrobras, a justificativa para a alteração do nome da usina foi  uma exigência do Instituto Nacional da Propriedade Industrial (INPI) para  que os...
Empresa que vai assumir 10 contratos da Petrobras na Bacia de Campos|Portal Viu|11/07/2020|A Agência Nacional do Petróleo (ANP) emitiu autorização para que a  Petrobras ceda o direito de dez contratos de concessão na Bacia de Campos à  Trident...
Praia de Santa Catarina vira cemitério de pinguins|O Globo|11/07/2020|De acordo com o balanço realizado pelo Projeto de Monitoramento de Praias  (PMP) da Bacia de Santos, executado pela Petrobras - uma obrigação atrelada  à...
Como o fundo de ações que mais ganhou cotistas no 1º semestre está investindo agora?|InfoMoney|11/07/2020|Entre 2017 e 2019, o fundo entregou um retorno de 188,5% aos cotistas, bem  acima da alta de 97,3% do Ibovespa no período. Petrobras e Azul sob  pressão. Segundo...
Cinema enfrenta desafio com resistência de espectador mais velho|Money Times|11/07/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
Tucano sumido, Bruno Araújo tem pesquisa que dá Marília ...|Blog do Ricardo Antunes|11/07/2020|Caio Paes de Andrade é eleito presidente da Petrobras · 27-06-2022 13:16 ·  Vantagem de Lula para Bolsonaro no 2º turno cai 4 pontos...
"""Imagem de Jesus"" aparece em tronco de árvore no MS"|ISTOÉ Independente|11/07/2020|Conselho aprova Caio de Andrade para presidência da Petrobras. Geral 14:47  ... Ibovespa flerta com 101 mil pontos apoiado em Vale e Petrobras.
Vendas de produtos à base de plantas nas redes Extra e Pão de Açúcar crescem mais de 150% em um ano|Money Times|11/07/2020|... Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  ... Dividendos, Petrobras (PETR4), Vale (VALE3) e outros destaques em  Comprar ou...
Pedreiro, Servente, Encarregado de Obra, Auxiliar, Técnico, Engenheiro e mais vagas abertas por empresa de Engenharia de construção civil e saneamento|CPG Click Petroleo e Gas|11/07/2020|Envio de currículo até 27 de julho · Mubadala sai na frente e apresenta a  melhor proposta na compra da refinaria RLAM da Petrobras. REFORÇANDO!
Anvisa afirma que não existem provas de eficácia de ...|Focus.jor|11/07/2020|"Lula sobre CPI da Petrobras: Bolsonaro tenta jogar sua incapacidade nos  outros. ""Ele faz muita bravata e mantém o preço alto porque ele não quer  brigar com..."
A equação do hábito, apresenta Hamilton Carvalho|Poder360|11/07/2020|Teremos nova dinâmica na Petrobras, diz Bolsonaro · Goiás reduz ICMS sobre  combustíveis e energia para 17% · Estatal do pré-sal já arrecadou R$ 1,23  bilhão...
Petrobrás aponta possível causador dos problemas na gasolina de aviação|AEROIN|12/07/2020|A Petrobrás emitiu nota apontando para um possível causador dos problemas  na gasolina de aviação que tem danificado aviões no Brasil.
ConJur - Acionistas têm direito a informações completas e ...|Consultor Jurídico|12/07/2020|Um tribunal da Câmara de Arbitragem Brasileira (CAM), da B3, condenou a  Petrobras no fim de maio a ressarcir os fundos de pensão Petros (de  funcionários da...
"Bolsonaro: ""Milhões de empregos destruídos..."" | Band"|Band|12/07/2020|Petrobras e Banco do Brasil foram destaques negativos ... Mudanças na  Petrobras e alta nos combustíveis. Carregar mais. band.com.br / Bandnews TV.
Cyrela (CYRE3) de volta ao radar do mercado: entenda por quê|Eu Quero Investir|12/07/2020|Radar traz Petrobras (PETR3; PETR4), CSN (CSNA3) e GPA (PCAR3) · Com Selic  a 13,25%, a poupança vale a pena? Descubra aqui · Mercados operam em baixa  com...
Com Airbnb em baixa, Lisboa quer tratar déficit habitacional|Money Times|12/07/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
O efeito colateral de não medir, descreve Stephen Doral Stefani|Poder360|12/07/2020|Centrão ameaça “guerra” contra Petrobras depois de aumentos · Carros  oficiais poderão ter rastreamento para evitar uso indevido · Venda de  receitas da PPSA...
Navios de cruzeiro parados correm risco de enferrujar|Money Times|12/07/2020|Gasolina e etanol têm primeira queda de preço depois de três meses de altas  · Se havia dúvida de que a Petrobras (PETR4) amarrava preço do etanol nas  usinas...
O que compõe os 100 mil pontos do Ibovespa?|Livecoins|12/07/2020|Temos atualmente Vale (mineradora) e Petrobras na liderança, seguidos pelos  bancos e serviços financeiros e varejo. No entanto, a situação 20 anos  atrás era bem...
Pandemia não deve frear privatização da Compagas, diz presidente|Gazeta do Povo|12/07/2020|As empresas não têm o gasoduto ou a capacidade de descer aqui e me entregar  gás em Curitiba. Então o que eles fazem? Vendem para a Petrobras lá no  pré-sal mesmo...
Stone: plataforma Compre Local atinge 30 mil pequenos negócios cadastrados em um mês|Money Times|12/07/2020|Comprar ou vender? Mercado vê riscos políticos que podem afetar ação da  Petrobras. Leia mais sobre: Comércio, Consumo,...
Justiça determina à Petrobras pagar por gastos com home office|Valor Econômico|13/07/2020|A Petrobras e a Refinaria Henrique Lage terão que custear as despesas dos  empregados com home office por determinação da Justiça.
Petrobras constata alteração e suspende lote de combustível para aviões|Campo Grande News|13/07/2020|A Petrobras decidiu interromper o fornecimento de um lote de gasolina de  aviação (avgas) importada após testes realizados no Cenpes (Centro de  Pesquisa e...
À venda pela Petrobras, Gaspetro atrai empresas do setor ...|Portos e Navios|13/07/2020|Pelo acordo de acionistas da Petrobras, a Mitsui tem preferência na compra  da outra metade da Gaspetro e, por isso, destacou uma fonte, não precisa  participar...
Lava Jato denuncia ex-diretor da Petrobras e empresário por ...|Poder360|13/07/2020|Os 2 são acusados de corrupção e lavagem de dinheiro por irregularidades  encontradas em contratos firmados entre a Petrobras e a Multitek.
Petrobras: enquanto houver pré-sal barato, está tudo bem, diz UBS|Money Times|13/07/2020|Os últimos dados divulgados mostram que a Petrobras (PETR3; PETR4) deve  fechar o segundo trimestre num ritmo inferior ao esperado pelo UBS.
Notas sobre os efeitos securitários da disputa entre ...|Consultor Jurídico|13/07/2020|Direito Civil Atual. Notas sobre os efeitos securitários da disputa entre  minoritários e a Petrobras. 13 de julho de 2020, 12h06 Imprimir...
Com logística arrojada, Petrobras avança para ficar mais competitiva|Correio Braziliense|13/07/2020|Maior estatal brasileira, a Petrobras está encolhendo a cada dia por conta  do agressivo plano de desinvestimentos em curso desde 2016.
