title|media|date|desc
Fundo de dividendos da Petrobras não teria efeito imediato em preço, diz economista|CNN Brasil|02/11/2021|Em viagem à Itália, o presidente da República, Jair Bolsonaro (sem  partido), fez uma série de declarações sobre a Petrobras que mexeu no preço  de seus...
Bolsonaro volta a insinuar que tem informações privilegiadas da Petrobras|Correio Braziliense|02/11/2021|Presidente surpreende o mercado ao dizer que a Petrobras vai promover novo  reajuste de preços dentro de 20 dias. Analistas veem falta de tato, mas  lembram que...
Petrobras desmente Bolsonaro sobre aumento de combustíveis|ISTOÉ DINHEIRO|02/11/2021|A Petrobras é uma estatal e monopolista. A política não deve ser essa”,  declarou o Presidente Jair Bolsonaro em coletiva aberta. Horas depois, no  entanto, a...
Ciro fará série sobre contraste entre lucro da Petrobras e penúria do povo|VEJA|02/11/2021|Detalhe: a Petrobras tem cerca 850 mil investidores estrangeiros — 750 mil  acionistas na B3 e 100 mil detentores de ADRs (Recibos Depositários  Americanos). “Eu...
EWZ cai mais de 1% em Nova York; ADRs da Vale e Petrobras também recuam|Valor Econômico|02/11/2021|Os recibos de ações (ADRs) da Vale operavam em baixa acima de 3%, enquanto  os ADRs da Petrobras tinham queda de quase 2%. Por Gabriel Roca, Valor —  São Paulo.
Iniciado o congelamento do preço médio dos combustíveis|Correio de Carajás|02/11/2021|Se a Petrobras subir os preços, vamos continuar usando como base de cálculo  o preço do PMPF congelado. É importante entender que, se sobe o preço da  Petrobras,...
Em meio à alta de preços, venda de combustíveis cresce no país|Noticias R7|02/11/2021|Ou a Petrobras coloca seu preço ajustado ao do mercado internacional, o que  a gente acredita que não vai ocorrer em curto prazo, ou a empresa deixa de  importar...
Delação de Barusco forjada pela Lava Jato serviu para ...|Revista Forum|02/11/2021|... da Petrobras, para incriminar outros envolvidos nas investigações. ...  delação de Musa (ex-gerente da Petrobras, Eduardo Costa Vaz Musa)”, diz  Pozzobon.
Por que a greve dos caminhoneiros não teve adesão?|UOL Economia|02/11/2021|"""No tocante aos rendimentos que a Petrobras dá para o governo federal, não  me interessa esse recurso. Tenho conversado com Paulo Guedes [ministro da  Economia],..."
Transição energética: substituição do petróleo é o desafio ...|Estadão|02/11/2021|Petroleiras viram empresas de energia e apostam em eólicas e solar ·  Petrobras aposta na descarbonização de projetos existentes.
'Vamos vender a Petrobras no 1° dia de governo', diz pré-candidato do Novo|Correio Braziliense|03/11/2021|O cientista política Felipe d'Avila disse que pretende privatizar a  Petrobras no primeiro dia de governo. A declaração foi dada durante  discurso de anúncio...
Felipe d’Avila promete vender Petrobras no primeiro dia de governo|Metrópoles|03/11/2021|... criticou o governo do presidente Jair Bolsonaro (sem partido) no  lançamento de sua prévia de campanha e prometeu vender a Petrobras no  primeiro dia de...
Com promessa de venda da Petrobras, Novo lança Felipe d’Avila como pré-candidato à Presidência|O Globo|03/11/2021|Vamos vender a Petrobras no primeiro dia de governo. É um absurdo ter uma  empresa que vem sendo usada como fonte de corrupção pelo populismo de  esquerda e,...
Bovespa tem alta em dia de queda forte de Petrobras e Vale|G1|03/11/2021|Bovespa tem alta em dia de queda forte de Petrobras e Vale. Nesta  quarta-feira, o Ibovespa fechou em alta de 0,06%, a 105.617 pontos. Por g1.
Bolsonaro repete críticas aos preços da Petrobras, mas diz que não pode interferir|Valor Econômico|03/11/2021|O presidente Jair Bolsonaro voltou a criticar a política de paridade com o  mercado internacional que é seguida pela Petrobras como regra para os  reajustes...
Petrobras: apostar na queda da ação, hoje, pode gerar ganho de até 5%, diz Ágora|Money Times|03/11/2021|Seja por ser uma das ações mais líquidas do Ibovespa, seja por depender da  cotação internacional do petróleo, a Petrobras (PETR3; PETR4) tem tudo para  ser...
Vale tem menor preço do ano e Petrobras assume posto de empresa com maior valor de mercado|Valor Econômico|03/11/2021|Com isso, a Petrobras, apesar de acompanhar a cotação do petróleo, que  fechou na maior queda em três meses, assume o posto de empresa mais valiosa  da bolsa.
Prepare-se! Bolsonaro confirma novo reajuste nos ...|FDR|03/11/2021|Nesta segunda, 1º de novembro, o presidente Jair Bolsonaro disse em uma  entrevista coletiva em Roma, que em 20 dias, a Petrobras irá anunciar um  novo...
O presidente do PDT e a diferença entre Ciro e Bolsonaro sobre a Petrobras|VEJA|03/11/2021|O cacique do PDT Carlos Lupi reconhece que, quando o assunto é Petrobras e  a alta dos combustíveis, as opiniões de Ciro Gomes e de Jair Bolsonaro  são...
Resultados econômicos de Sépia e Atapu ainda não são ...|EPBR|03/11/2021|Petrobras garante as duas áreas. Em abril, a Petrobras manifestou ao CNPE  seu interesse no direito de preferência para a contratação dos volumes  excedentes de...
Contraste entre preço do combustível e lucro da Petrobras ...|Brasil de Fato|04/11/2021|“A Petrobras anuncia, isso eu sei extraoficialmente, novo reajuste em 20  dias”, afirmou em coletiva de imprensa. Confira a entrevista na íntegra:  Porque os...
Otto Alencar costura criação de imposto sobre exportação de ...|Portos e Navios|04/11/2021|"""A Petrobras deve implantar uma política de preços justos, adotando como  parâmetro para definição dos preços não só o mercado internacional, mas  também os..."
Preço do etanol sobe em 20 Estados e no DF na semana, diz ...|ISTOÉ DINHEIRO|04/11/2021|+Petrobras diz que não antecipa decisões de reajuste de combustíveis. Em  São Paulo, principal Estado produtor, consumidor e com mais postos  avaliados,...
ConJur - Petrobras deve indenizar empregado com leucemia ...|Consultor Jurídico|04/11/2021|EPI Ineficaz. Petrobras deve pagar R$ 1 mi a empregado que inalou benzeno e  teve leucemia. 4 de novembro de 2021, 17h50...
Eduardo Costa Pinto analisa os lucros da Petrobras via PPI|O Cafezinho|04/11/2021|Por Eduardo Costa Pinto (professor do IE/UFRJ e pesquisador do INEEP). A  política de preços da Petrobras (Política de Paridade de Importação)  permite a...
Projeto destina R$ 132 milhões para refinarias vendidas pela ...|Câmara dos Deputados|04/11/2021|Projeto destina R$ 132 milhões para refinarias vendidas pela Petrobras ...  Das 13 refinarias originais da Petrobrás no Brasil, oito estão em processo  de...
Sindicatos apoiam greve de caminhoneiros contra aumento ...|Jornal Extra Classe|04/11/2021|A Petrobras lucrou R$ 32 bilhões no ano passado e repassou R$ 30 bilhões  aos acionistas. Esse dinheiro todo sai do bolso do trabalhador, sai da  cadeia produtiva...
"Que palavrão é esse | Por que tudo está tão caro e o que o petróleo tem a ver com isso"|Partido dos Trabalhadores|04/11/2021|como esses termos mudam sua vida não só na hora de comprar o botijão e  encher o tanque do carro. 04/11/2021 17h51. Reprodução. Plataforma da  Petrobras...
Posto é interditado por vender combustível irregular na região|ACidadeON|04/11/2021|Por meio de nota, a Vibra, controladora da bandeira dos Postos Petrobras,  afirmou que já havia constatado irregularidades no posto citado e, por  isso,...
Gasolina terá delivery e menos casas decimais no preço|Folha|04/11/2021|Desde que os preços começaram a disparar, Bolsonaro já demitiu um  presidente da Petrobras, reduziu impostos federais sobre diesel  (temporariamente) e...
Governo nega estudar privatização da Petrobras, diz estatal em comunicado|CNN Brasil|05/11/2021|A Petrobras divulgou um comunicado ao mercado nesta sexta-feira (5)  informando que recebeu retornos do governo federal acerca de possíveis  movimentos...
O que líderes do Congresso pensam sobre a privatização da Petrobras|Gazeta do Povo|05/11/2021|Cogitada pelo presidente Jair Bolsonaro, a privatização da Petrobras é  vista com certo ceticismo por parlamentares do Congresso.
Governo diz que não há estudos sobre a privatização da ...|Poder360|05/11/2021|A Petrobras informou nesta 6ª feira (5.nov.2021) que o governo negou a  existência de estudos sobre a privatização da empresa.
Petrorio: negócio com Petrobras que pode dobrar produção avança; ação sobe|VEJA|05/11/2021|A Petrorio informou ao mercado que o consórcio que participa foi o  escolhido pela Petrobras para avançar na negociação exclusiva pelos campos  de Albacora e...
PetroRio (PRIO3) dispara 18% com potencial compra de Albacora da Petrobras (PETR4)|Suno|05/11/2021|A Petrobras visa vender 100% de Albacora e 90% de Albacora Leste. A Repsol  é dona dos 10% restantes. “Dado os valores envolvendo a atual negociação  serem...
Ações da PetroRio sobem 18% com avanço na compra de campos da Petrobras|Folha|05/11/2021|Ações da PetroRio sobem 18% com avanço na compra de campos da Petrobras.  Negociação de US$ 4 bi por Albacora e Albacora Leste pode dobrar produção  da empresa.
Criticada pela alta de preços, Petrobras vai à TV se defender|Valor Econômico|05/11/2021|Estatal recorreu a uma campanha publicitária para dizer que recebe apenas  R$ 2,33 para cada litro de gasolina vendido nas bombas do país ... A  Petrobras recorreu...
Petroleiros articulam greve nacional contra a privatização da ...|Rede Brasil Atual|05/11/2021|São Paulo – Trabalhadores da Petrobras e sindicatos da categoria ligados à  Federação Única dos Petroleiros (FUP) realizam até a próxima sexta-feira  (12)...
Petrobras (PETR4) conclui venda de duas elétricas; estatal já embolsou R$ 240 bilhões com negociação de ativos desde 2015|Seu Dinheiro|05/11/2021|A Petrobras (PETR4) concluiu nesta sexta-feira (5) a venda de suas  participações em empresas de energia elétrica para para a Global  Participações Energia...
Aquisição do Polo Urucu virou plano B, diz presidente da Eneva, sobre negociações com Petrobras|Valor Econômico|05/11/2021|As negociações entre a Petrobras e Eneva se estendem há mais de um ano. O  executivo disse que, nesse período, a companhia teve um “grande sucesso”  recente na...
Bolsonaro diz que Petrobras “infelizmente” é independente e sugere privatização|CNN Brasil|06/11/2021|Ao comentar sobre preços de combustíveis em alta, o presidente Jair  Bolsonaro lamentou neste sábado (6) que a Petrobras seja independente na  definição das...
Bolsonaro diz que quer 'se livrar' da Petrobras e lamenta independência da empresa|O Globo|06/11/2021|BRASÍLIA — O presidente Jair Bolsonaro voltou a repetir neste sábado que o  governo estuda alguma forma de privatizar a Petrobras. Em discurso a  apoiadores...
Bolsonaro lamenta independência da Petrobras e volta a citar privatização|UOL Economia|06/11/2021|"O presidente Jair Bolsonaro (sem partido) citou a alta dos combustíveis no  Brasil quando afirmou que, ""infelizmente"", a Petrobras é ""independente""."
Petrobras vende participação em duas empresas de energia elétrica|Agência Brasil|06/11/2021|A Petrobras concluiu, nesta sexta-feira, a venda de 20% de suas ações na  Termelétrica Potiguar e de 40% na Companhia Energética Manauara.
"Bolsonaro chama Aziz de ""cara de capivara"" e fala em ""ficar livre da Petrobras"""|Valor Econômico|06/11/2021|"Bolsonaro chama Aziz de ""cara de capivara"" e fala em ""ficar livre da  Petrobras"". Presidente disse que governo busca uma maneira de ""fatiar  bastante"" a estatal e..."
FUP diz que Petrobrás está se especializando 'em propaganda mentirosa'. Veja o comercial da empresa sobre alta dos combustíveis|Brasil 247|06/11/2021|Veja o comercial da empresa sobre alta dos combustíveis. Coordenador-geral  da Federação Única dos Petroleiros (FUP), Deyvid Bacelar, o comercial da  Petrobrás...
Ocyan participa pela terceira vez da FPSO Brazil Congress 2021 e aponta os novos caminhos na exploração do Pré-sal brasileiro.|CPG Click Petroleo e Gas|06/11/2021|... que tem grandes chances de se tornar ainda mais importante e  diferenciado no mercado, com as mais recentes notícias à respeito da  Petrobras.
Ação da Cosan tem potencial de alta “importante”, avalia a Rio Bravo|Money Times|06/11/2021|Ação da Cosan tem potencial de alta “importante”, avalia a Rio Bravo · 1.  Expansão da rede ferroviária em Mato Grosso · 2. Aquisição da Gaspetro da  Petrobras (...
Depois de obter liminar na Justiça, Aneel homologa resultado ...|Poder360|06/11/2021|Divulgação/Petrobras. Leilão incluiu contratação de energia de 14  termelétricas a gás. Na foto, usina termelétrica Euzébio Souza, em Cubatão  (SP) Rafaella...
Bolsonaro reafirma que quer 'se livrar' da Petrobras e a privatizar|iG Economia|07/11/2021|O presidente Jair Bolsonaro voltou a repetir neste sábado que o governo  estuda alguma forma de privatizar a Petrobras. Em discurso a apoiadores  após uma...
Petrobras abre mão de refinarias, mas ainda dita preços de combustíveis|Exame|07/11/2021|Uma década depois de a Petrobras ter iniciado um ambicioso programa de  venda de alguns de seus negócios, a estatal ainda deixa pouco espaço para  a...
Petrobras vende participação em duas empresas de energia ...|Folha da Região|07/11/2021|A Petrobras concluiu, hoje (5), a venda de 20% de suas ações na  Termelétrica Potiguar e de 40% na Companhia Energética Manauara para a  Global Participações...
Justiça nega pedido de Ilhabela e autoriza redistribuição de royalties do petróleo no Litoral Norte de SP|G1|07/11/2021|1 de 1 Justiça nega pedido de Ilhabela e autoriza redistribuição de  royalties do petróleo no Litoral Norte de SP — Foto: Divulgação/ Petrobras.
"Bolsonaro culpa Petrobras por lucros ""absurdos"" e critica STF por ""excesso de interferência"""|Valor Econômico|08/11/2021|"Bolsonaro culpa Petrobras por lucros ""absurdos"" e critica STF por ""excesso  de interferência"". Por causa do aumento dos combustíveis, presidente diz  ver ""..."
Bolsonaro fala em fatiar Petrobras para privatizar|Época Negócios|08/11/2021|"Bolsonaro fala em fatiar Petrobras para privatizar. Presidente afirma que  empresa paga dividendo ""absurdo"" e comenta sobre alta de combustíveis. 1  min de..."
Alta nos preços do combustível é culpa da Petrobras, diz Bolsonaro|Correio Braziliense|08/11/2021|Alta nos preços do combustível é culpa da Petrobras, diz Bolsonaro. Em  entrevista nesta segunda-feira (8/11), presidente volto a criticar estatal  e política de...
Governo faz análise informal sobre privatização da Petrobras; empresa negou estudo em comunicado|CNN Brasil|08/11/2021|flipboard. Ouvir notícia. O presidente Jair Bolsonaro não desistiu da  proposta de privatização da Petrobras, apesar de comunicado oficial da  empresa ter...
Anapetro questiona na CVM acordo entre Petrobras e ANP sobre royalties de unidade de xisto|Valor Econômico|08/11/2021|A Associação Nacional dos Petroleiros Acionistas Minoritários da Petrobras  (Anapetro), vinculada à Federação Única dos Petroleiros (FUP), ingressou  com uma...
Petrobras fechou R$ 26 bilhões em contratos com empresas do Rio em 2020|Valor Econômico|08/11/2021|A Petrobras informou que assinou recentemente um protocolo de intenções com  o governo do Estado para o desenvolvimento industrial do entorno do Polo  GasLub (...
[Opinião] O papel da Petrobras, a legislação e o mercado de ...|NovaCana|08/11/2021|Quase todos demandam do governo providências para conter os reajustes,  cobrando que a Petrobras os represe artificialmente.
TJ de São Paulo anula decisão que obrigava empresa alvo da CPI a indenizar Petrobras|Política|08/11/2021|O contrato entre a Global e a Petrobras – no valor total de R$ 549 milhões  – foi firmado em 2015. Pelo termo, a empresa de Maximiano seria a  responsável por...
Bolsonaro reafirma que quer “se livrar” da Petrobras, e ...|EPBR|08/11/2021|O presidente Jair Bolsonaro (sem partido) voltou a repetir no sábado (6/11)  que o governo estuda alguma forma de privatizar a Petrobras.
Gasolina sobe 2,2% nas bombas e já bate nos R$ 8 na gaúcha Bagé|Folha|08/11/2021|Na média nacional, o combustível foi vendido a R$ 6,710 por litro, alta de  2,2%, ainda com repasses do último reajuste promovido pela Petrobras, de  7%,...
Presidente da Petrobras vai ao Senado explicar preço dos combustíveis|Agência Brasil|09/11/2021|... Bento Albuquerque, e o presidente da Petrobras, Joaquim Silva e Luna,  expliquem ao colegiado a política de preço dos combustíveis no país.
Maior parte dos acionistas da Petrobras não é União, diz ministro em comissão do Senado|Valor Econômico|09/11/2021|Maior parte dos acionistas da Petrobras não é União, diz ministro em  comissão do Senado. O posicionamento de Bento Albuquerque veio para  explicar que o governo,...
Ministro manifesta 'preocupação grande' com desabastecimento se política de preços da Petrobras mudar|G1|09/11/2021|Ministro manifesta 'preocupação grande' com desabastecimento se política de  preços da Petrobras mudar · Preços dos combustíveis no mercado interno têm  aumentado...
Contra aumento dos combustíveis, senador quer alternativa ...|Rede Brasil Atual|09/11/2021|Pelo projeto, a Petrobras teria de explicitar quais custos na operação da  empresa são cotados em dólar. “A mão de obra é paga em real, a energia é  paga em real.
Rafael Fonteles alerta que litro da gasolina vai chegar a R ...|Cidade Verde|09/11/2021|Dois aumentos dos combustíveis pela Petrobras e, nesta semana, o presidente  Bolsonaro disse que a culpa era da Petrobras. Ou seja,não é dos Estados. A  verdade...
Bolsonaro volta a afirmar que alta no valor dos combustíveis é ...|FDR|09/11/2021|Nesta segunda-feira (8), o presidente Jair Bolsonaro voltou a criticar a  Petrobras. Para ele, a alta no valor dos combustíveis a culpa é da política  de...
ANP analisa contribuições sobre royalties na exploração de xisto|Agência Brasil|09/11/2021|A Petrobras é a única empresa a utilizar o xisto para fins energéticos no  Brasil e concentra suas operações na jazida localizada em São Mateus do  Sul,...
Gasolina volta a subir no Brasil e chega a R$ 8,00 por litro|Pragmatismo Político|09/11/2021|Governo desembolsa milhões em publicidade para se defender da alta dos  preços. Gasolina volta subir Brasil e chega litro governo Bolsonaro  Petrobras. Imagem:...
Petrobras: Reinjeção de gás é decisão técnica e econômica, diz gerente|Valor Econômico|09/11/2021|O gerente-executivo de reservatórios da Petrobras, Tiago Homem, defendeu  que as altas taxas de reinjeção de gás natural, nos campos do pré-sal,...
Alta do preço dos combustíveis 'engorda' cofres da União em 2021 e arrecadação deve passar de R$ 70 bi|G1|09/11/2021|R$ 23 bilhões com dividendos da Petrobras. A parcela do lucro que a estatal  distribui para os acionistas – o governo federal é o maior deles.
Bolsonaro chama Petrobras de 'monstrengo': 'Espero privatizar parte dela'|UOL Economia|10/11/2021|O presidente Jair Bolsonaro (sem partido) voltou a falar hoje sobre sua  intenção de privatizar a Petrobras, dizendo que a estatal é um 'monstrengo'.
Bolsonaro chama Petrobras de 'monstrengo' e admite privatizar apenas parte dela|iG Economia|10/11/2021|"Bolsonaro chama Petrobras de ""monstrengo"" e admite privatizar apenas parte  dela. Em entrevista, presidente voltar a reafirmar não ter culpa pelos  altos preços..."
Para Bolsonaro, Petrobras (PETR4) é um ‘monstrengo’ que deve ser privatizado; presidente também criticou a reforma tributária em curso no Congresso|Seu Dinheiro|10/11/2021|Para Bolsonaro, Petrobras (PETR4) é um 'monstrengo' que deve ser  privatizado; presidente também criticou a reforma tributária em curso no  Congresso.
Petrobras e BNDES vão ampliar investimentos em restauração florestal|Agência Brasil|10/11/2021|A Petrobras anunciou, durante a COP26, a ampliação em cerca de R$ 50  milhões nos investimentos em projetos voltados à restauração florestal de  espécies...
Bolsonaro critica a Petrobras e volta a falar em privatização|Exame|10/11/2021|O presidente Jair Bolsonaro voltou a falar nesta quarta-feira sobre sua  intenção de privatizar a Petrobras e chamou, durante entrevista à Rádio  Cultura do...
Petrobras propõe aumentar em até quatro vezes o preço do gás natural em 2022|Valor Econômico|10/11/2021|A Petrobras propôs aumentar, entre duas e quatro vezes, o preço do gás  natural em 2022, nos novos contratos que a estatal está negociando com as...
Ministro de Minas e Energia alerta para risco de desabastecimento de combustíveis|Correio Braziliense|10/11/2021|"Cerca de 20% do mercado não é da Petrobras. Mudar qualquer coisa tem que  ser com critério, transparência e governança"", disse o ministro, em  depoimento na..."
Prejuízo de refinaria não concluída no Maranhão foi de cerca de R$ 2 bilhões, não de R$ 5 bilhões|Política|10/11/2021|Obra em Bacabeira (MA) é alvo de auditoria do TCU e foi mencionada na CPI  da Petrobras na Câmara ... Esta checagem foi produzida por jornalistas da  coalizão do...
Política da Petrobras prioriza lucro sobre vidas, escrevem ...|Poder360|10/11/2021|Política da Petrobras prioriza lucro sobre vidas, escrevem pesquisadores do  Ineep. Estatal registra recorde na distribuição de dividendos; conta vai  para o...
Não trato com o presidente sobre preço de combustível, diz Silva e Luna à CNN|CNN Brasil|10/11/2021|flipboard. Ouvir notícia. Em entrevista à CNN na noite desta quarta-feira  (10) o presidente da Petrobras, general Joaquim Silva e Luna,...
Petrobras assina contrato de venda de unidade de xisto no Paraná|Agência Brasil|11/11/2021|O processo de desinvestimento da SIX, aprovado pelo Conselho de  Administração da Petrobras nesta data, seguiu rigorosamente a sistemática  aprovada pelo Tribunal...
Petrobras fecha venda da SIX por US$ 33 milhões|CNN Brasil|11/11/2021|A Petrobras assinou com a Forbes & Manhattan Resources contrato que  encaminha a venda da Unidade de Industrialização do Xisto (SIX), localizada  em São...
Petrobras fecha venda da SIX, no terceiro contrato para alienar refinarias|Época Negócios|11/11/2021|Petrobras fecha venda da SIX, no terceiro contrato para alienar refinarias.  Ao todo, a empresa tem planos de vender oito refinarias, mantendo com os  parques de...
Petrobras quer elevar preço do gás natural em até quatro vezes em 2022|Exame|11/11/2021|O Valor apurou que, nos contratos mais longevos, a Petrobras ofereceu uma  opção de diferimento. Dessa forma, as distribuidoras poderão diluir o  aumento esperado...
Petrobras deve elevar preço do gás natural; especialista fala em desabastecimento|CNN Brasil|11/11/2021|A Petrobras informou que está negociando novos valores de contratos nas  distribuidoras de gás natural. A empresa justifica os novos valores devido  à alta do...
Petrobras propõe quadruplicar preço do gás natural para as ...|EPBR|11/11/2021|A Petrobras propôs aumentar entre duas e quatro vezes o preço do gás  natural em 2022, nos novos contratos que está negociando com as  distribuidoras...
GNV bate recorde histórico de preço em novembro, diz Petrobras|UOL Economia|11/11/2021|Na quarta-feira, 10, a associação que representa as distribuidoras de gás  natural canalizado, Abegás, anunciou que a Petrobras fez ofertas com alta  de até 200%...
Preço dos combustíveis: Petroleiros lançam vídeo ...|Reconta Aí|11/11/2021|A FUP já havia criticado, na semana passada, a gestão da Petrobras por não  mencionar que os reajustes dos combustíveis são determinados pela política  de Preço...
Guedes: Houve conversa informal no governo sobre privatização da Petrobras|CNN Brasil|11/11/2021|“Um banco de desenvolvimento carregando ação da Petrobras, isso é só para  engordar carteira e nós pagarmos uma boa taxa de administração para quem  está...
Roberto Ardenghy deixará diretoria da Petrobras|EPBR|11/11/2021|Ele ingressou na Petrobras em janeiro de 2019, no cargo de Gerente  Executivo de Estratégia, após a posse do governo Bolsonaro, quando Roberto  Castello Branco...
Petrobras fecha venda da SIX por 33 milhões de dólares ...|E-Investidor|12/11/2021|A Petrobras assinou com a Forbes & Manhattan Resources contrato que  encaminha a venda da Unidade de Industrialização do Xisto (SIX), localizada  em São...
Petrobras (PETR3;PETR4) assina contrato de venda de unidade de xisto no Paraná|SpaceMoney|12/11/2021|Petrobras (PETR3;PETR4) assina contrato de venda de unidade de xisto no  Paraná. Processo de desinvestimento segue sistemática aprovada pelo TCU. 12  novembro...
Petrobras vende refinaria no Paraná por R$ 178 milhões|O Globo|12/11/2021|RIO - A Petrobras anunciou nesta quinta-feira a venda de sua terceira  refinaria. A estatal assinou com a empresa Forbes & Manhattan Resources,...
Entidades enviam manifesto a Silva e Luna pedindo o fim do PPI na Petrobras|InfoMoney|12/11/2021|A Associação dos Engenheiros da Petrobras (Aepet) enviou uma carta ao  presidente da estatal, Joaquim Silva e Luna, pedindo a substituição da  atual política...
Presidente da Petrobras visita Centro de Operações Integradas da Bacia de Campos e o Porto de Imbetiba, em Macaé, no RJ|G1|12/11/2021|Presidente da Petrobras visita Centro de Operações Integradas da Bacia de  Campos e o Porto de Imbetiba, em Macaé, no RJ. Joaquim Silva e Luna esteve  na cidade...
A nova meta de Ciro: reaver ações da Petrobras que estão com estrangeiros|VEJA|12/11/2021|O presidenciável Ciro Gomes (PDT) tem uma nova obsessão: a defesa da  nacionalização da Petrobras, uma estatal criada em 1953 pelo governo de  Getulio Vargas,...
Reajuste do gás natural pela Petrobras vai afetar da indústria ao motorista. Entenda por que o combustível está em alta|O Globo|12/11/2021|RIO E BRASÍLIA - O reajuste que a Petrobras pretende aplicar aos contratos  para fornecimento de gás a distribuidores tem potencial de afetar a  economia como...
Gás pode dobrar de preço: motorista, indústria e inflação serão impactados|iG Economia|12/11/2021|O reajuste que a Petrobras pretende aplicar aos contratos para fornecimento  de gás a distribuidores tem potencial de afetar a economia como um todo:  da...
Ciro acusa todos os governos de tentarem vender Petrobras, inclusive os do PT|iG Economia|12/11/2021|"Em seguida, culpa o ex-presidente Lula, ""que defendeu a Petrobras por um  lado e a enterrou por outro"", fazendo alusão aos repasses de dividendos  aos..."
ANÁLISE: Petrobras vende 17% do parque de refino, mas tem dificuldade para concluir acordo com Cade|Valor Econômico|12/11/2021|ANÁLISE: Petrobras vende 17% do parque de refino, mas tem dificuldade para  concluir acordo com Cade. A estatal se comprometeu a vender oito refinarias  até o fim...
Gigante asiática deve operar plataforma da Petrobras no ...|A Gazeta|13/11/2021|A Petrobras concluiu o processo de licitação para seleção da empresa que  vai operar o FPSO Integrado Parque das Baleias, navio-plataforma que será  instalado...
‘Bacia de Campos é estratégica para Petrobras’, diz presidente da estatal ao visitar local|Diário do Rio|13/11/2021|'Bacia de Campos é estratégica para Petrobras', diz presidente da estatal  ao visitar local. Joaquim Silva e Luna visitou a Bacia de Campos e o Porto  de Imbetiba...
Gás natural: preço do GNV bate recorde, e Petrobras quer ...|Seu Crédito Digital|13/11/2021|Os dados sobre o aumento do valor do gás natural são do Monitor dos Preços  do Observatório Social da Petrobras. De acordo com eles, o GNV começou a  bater...
Ciro promete recomprar ações da Petrobras|O Cafezinho|13/11/2021|Ciro promete recomprar ações da Petrobras ... O ex-ministro Ciro Gomes  (PDT) anunciou que caso seja eleito como o próximo presidente da República  uma de suas...
Orquestra Petrobras Sinfônica faz concertos no Jardim Botânico no Rio|Agência Brasil|13/11/2021|Publicado em 13/11/2021 - 14:20 Por Solimar Luz - Repórter da Rádio  Nacional - Rio de Janeiro. A Orquestra Petrobrás Sinfônica é a atração do  Feriado da...
Com ajuda da inflação, contas públicas podem fechar no azul|ISTOÉ DINHEIRO|13/11/2021|Apoiado em fatores pontuais, o setor público consolidado, que inclui  governo central, Estados, municípios e estatais, com exceção de Petrobras e  Eletrobras,...
"Combustível mais caro do mundo | O preço da gasolina em ..."|Canaltech|13/11/2021|Desta maneira, no preço que o consumidor paga está incluído o preço de  realização da Petrobras, o custo do etanol (que é definido livremente pelos  seus...
